log_id,event_id,user_id,timestamp,isp,bitrate,buffer_events,rebuffer_ratio,startup_time_ms,error_type,cdn_node,bytes_transferred
181ca67f-079a-4760-a652-61132911c64a,1161485c-ba74-426f-8f44-c4977b897e40,usr_001686,2023-07-02 18:05:15,du,320kbps,0,0.0,2653,timeout,cdn-jed-04,30053160
f97d2da3-5a8e-4f1e-be3d-fa70b36efa32,2c6436bd-6a16-473d-aa7b-29748da4d2b5,usr_002132,2022-06-07 22:12:45,Zain,64kbps,0,0.0,1285,dns_failure,cdn-jed-11,1045668
d3f511e6-c814-4acc-9bcc-0947c12de529,6aba4795-304a-4ec2-a557-02db04ecebaf,usr_000414,2022-07-04 23:49:44,Etisalat,320kbps,4,0.0,895,,cdn-ams-09,45783791
2f2a4109-dbb1-4a1c-bd4d-5b1dc0ac870f,ab3f1edf-1a4f-43e6-9c83-8433ca214da6,usr_004622,2023-01-17 21:01:47,Unknown,256kbps,0,0.1323,2015,403_forbidden,cdn-jed-14,14009744
51302353-9e38-4673-a3e3-8d3378b28f14,a4c8d194-6185-4d10-a253-eea8b93b499a,usr_000929,2021-02-05 21:08:22,Zain,256kbps,0,0.0,141,buffer_underrun,cdn-jed-12,29026533
b41d4c9b-3d98-4d4d-a12b-c05ab35860ee,ca9029c5-7426-43ba-a893-440bc7d09441,usr_002450,2023-08-30 23:39:06,Ooredoo,64kbps,5,0.041,1136,connection_reset,cdn-jed-09,19883771
f1f226e2-64cc-49f3-9525-0a45e09a8857,fa6ac327-df9a-43c2-9104-987787009cb2,usr_004083,2024-05-31 10:57:27,Unknown,320kbps,0,0.0,1229,,cdn-ruh-16,6641472
9048aaae-fa63-4418-8a62-9542671fd2ed,f47c6d26-ba95-46a8-9403-f03e33a22777,usr_000681,2022-03-19 08:56:39,Unknown,256kbps,0,0.0186,861,,cdn-ruh-03,20032325
4654f8e9-a141-4e14-8960-1d9a355d848e,c7270d8f-e5dc-431b-99c8-7140b0555880,usr_004056,2022-11-02 22:11:39,Mobily,320kbps,0,0.0,1411,,cdn-ams-19,34086468
6c23a40f-b776-4f92-8ce9-f02e02bb84ea,07c89a39-737f-43f2-a213-8d315a656b6a,usr_003028,2023-05-28 15:39:42,du,320kbps,0,0.0,669,,cdn-fra-19,28511900
01d44874-a6f6-4b8f-a090-57db91ee6ae5,c8fca7ac-c1ab-43db-8854-4ed2e870ed05,usr_003069,2023-02-10 09:26:40,STC,256kbps,0,0.0,2498,connection_reset,cdn-jed-05,4117788
b0f2258b-83d7-45b4-872d-0c16e2c82e1b,6ef47b6b-619a-4d83-978f-43a99e9646f7,usr_003117,2022-01-04 14:53:14,du,64kbps,3,0.1046,2327,,cdn-ams-06,20764301
839e7e13-e526-4a90-9ea7-f682aaaf5eaf,e6429785-d30e-4cce-b1e1-98442f9cf163,usr_003154,2020-12-16 18:35:50,Ooredoo,256kbps,0,0.0018,2291,,cdn-dxb-14,13480713
8968a483-808d-4acd-ba43-3082b7d6dfd0,92d076de-7d88-4f2f-ba17-d0586204075d,usr_002810,2023-08-31 08:01:02,Zain,256kbps,0,0.0,2428,,cdn-jed-15,43481031
3cdd035c-3441-4bcc-b295-90cb2ea8fbd5,6d6f74d7-eb3a-46be-a2c8-4b9c9df4a993,usr_003662,2022-02-02 18:54:19,Unknown,64kbps,4,0.0,1347,,cdn-dxb-13,40039871
8e4e2a7f-302a-4d25-8221-29e641426348,ec1f0fda-7ce1-462b-b500-b3119ae0e104,usr_000286,2022-01-29 15:51:17,Mobily,64kbps,0,0.124,378,,cdn-dxb-08,46409969
0ae86b85-b405-41f5-9960-1f55565be32a,ec1f0fda-7ce1-462b-b500-b3119ae0e104,usr_000286,2022-01-29 15:51:17,Zain,128kbps,0,0.0,1275,,cdn-ams-17,36141724
845df3b8-fad4-48dc-bf06-a3ce7fcd38d0,405a9716-053a-4fa1-990e-f81ce42eba38,usr_002014,2022-06-16 12:58:45,Zain,128kbps,0,0.0098,1241,,cdn-ruh-20,2378694
7c53fb46-1ad2-446c-a3d0-b38ba768c253,c80cf32d-8382-4bcc-a6f8-3ca701eebb2e,usr_004851,2021-06-22 17:12:47,Zain,256kbps,0,0.1245,1764,connection_reset,cdn-fra-10,43320722
09fd119d-deaf-464c-b5ba-cf128296b279,066e47d2-2950-4a71-959b-8607526fa90b,usr_004838,2023-07-08 21:02:55,Batelco,64kbps,2,0.0104,3312,,cdn-fra-07,24021964
f4329aa9-f3f0-4348-af02-43267d717a2d,1ffbe684-8d62-4177-8288-def569bd14ad,usr_003393,2021-10-19 16:28:49,Batelco,128kbps,0,0.0,999,403_forbidden,cdn-fra-04,42138399
bdeb3ccf-2f02-468f-8e15-1955a014439b,538fa8d3-2309-4b07-94eb-fb2665f36e4f,usr_000689,2020-06-23 11:02:21,Zain,64kbps,1,0.0,2623,403_forbidden,cdn-jed-06,10325658
a36b9ee1-e0c4-4e5d-b13f-e3e1440bd880,d7f0b7df-2311-4ed3-b030-2d27691b88ac,usr_004481,2023-12-10 17:23:22,Zain,64kbps,0,0.0,1411,403_forbidden,cdn-fra-12,17973312
348ac27a-82fc-4399-a55f-ebd55b311c02,c4a533ed-620b-44a1-9ba2-dce9427b3128,usr_001677,2022-05-02 18:36:46,Etisalat,64kbps,0,0.0,1003,dns_failure,cdn-fra-05,34374825
bde9fc25-3d2f-4676-ace6-636268873520,40e85321-f5e1-4a53-b70f-8c3fc2998113,usr_004359,2020-08-28 21:34:16,Zain,128kbps,0,0.0,2003,buffer_underrun,cdn-jed-12,11851960
4093c498-597d-4d3e-a299-178764bc5875,37726abd-9236-4626-a771-db01e27896eb,usr_001442,2021-11-10 08:06:11,Mobily,64kbps,0,0.0,2806,,cdn-dxb-19,31593723
f32419fd-5ea5-43e0-ab32-005511731a44,80aadde8-4946-4ece-8f2c-55ae3aeffebd,usr_004671,2021-09-05 18:24:06,STC,64kbps,0,0.0,768,connection_reset,cdn-ruh-12,3909425
35c65c5f-ec27-4e00-b39e-57c8160d55bd,d17ff698-e877-4f7d-87f7-6516f9f520c6,usr_004004,2022-01-07 06:16:51,Zain,256kbps,0,0.0754,1655,,cdn-ams-12,26851453
7d97dffa-3b47-4fc3-a946-56a01fe5497a,5c27e41c-eefc-4dbf-8420-7b03c14e0dbe,usr_001120,2022-05-31 10:38:57,STC,256kbps,0,0.0978,1721,403_forbidden,cdn-jed-17,45377761
4974da29-6a33-4bed-bd9b-c50a768df4a3,b23b9e5d-1ce0-439c-a608-5e6d45cecd04,usr_003638,2019-09-12 19:04:26,STC,320kbps,0,0.0146,1516,,cdn-dxb-02,10700096
4265f372-1497-4ce4-8f6f-556b5b3fe4a4,5f1e3443-7f8f-4451-8822-1add70e913b1,usr_002518,2022-01-08 21:08:53,Batelco,128kbps,3,0.1393,1952,connection_reset,cdn-ruh-13,47669715
c722028e-1cae-4541-a7c0-cd1d34bdf9a3,ee578178-bbe3-499c-a86e-c1509aacd256,usr_000929,2023-01-16 18:54:13,Unknown,320kbps,0,0.0,2708,connection_reset,cdn-ams-15,25564647
cce336e1-da27-41f9-9df4-89fd2cedc412,8d599162-e07f-43f6-9e2b-c7bb73095512,usr_000587,2021-12-05 13:02:59,Mobily,128kbps,0,0.0658,1643,buffer_underrun,cdn-fra-16,3087650
5488ac0a-c53f-4b69-bfe8-cbba18154927,f3a28684-f000-46b2-8d69-6802ef36b6a6,usr_001056,2022-11-15 13:26:03,STC,320kbps,4,0.0136,294,,cdn-fra-11,34302449
f312c360-d138-4b86-8217-aeea7c76a6c1,1a3b32dc-d13b-4d0b-b7d8-694857e62c86,usr_000681,2021-10-21 21:11:25,Unknown,256kbps,0,0.0,697,,cdn-dxb-08,36577721
7d2d718d-2f54-4923-b14c-64b8308bb98f,2b61eeba-343b-4147-875d-4043f6afcf7e,usr_001339,2022-11-10 08:13:22,Etisalat,320kbps,0,0.1099,2619,,cdn-ams-20,28865950
957d05a0-32b0-4627-a89c-e1af4395998c,bd416937-3f71-4784-ae0b-72deaef458d4,usr_003483,2021-10-03 13:47:27,Etisalat,128kbps,0,0.075,1203,403_forbidden,cdn-dxb-03,11941183
37e692f1-0f09-40c3-8b66-00938bc3c7ef,191dba63-70c0-4b5e-85e7-0f804e8d21f6,usr_004772,2022-02-11 18:41:51,Etisalat,128kbps,0,0.0602,1606,,cdn-dxb-13,25064181
2fdfb0af-bd0a-44f0-91c2-1aeaa0e1867e,cc16c637-cf1c-4568-a8ed-ce19d60dcb2c,usr_003052,2022-10-17 23:14:20,du,256kbps,0,0.017,2452,,cdn-ams-06,45303153
570e9caf-8c49-4c77-81f3-fd8fe4cd675f,4a286f62-b844-4076-b506-f0f730cd8fea,usr_000861,2023-10-06 21:57:25,Unknown,256kbps,0,0.0726,2336,,cdn-fra-10,41089284
85330e9c-0ccf-4b8c-a2a4-5b50482f2b1d,c5fec017-7f03-4b51-9fce-ddf2c445f98f,usr_000036,2022-02-21 20:51:16,Unknown,128kbps,0,0.0,1895,connection_reset,cdn-ams-13,43007994
2495b0a7-78b0-42c3-832b-ef0024977dbf,1adc8a07-8ce0-4802-a080-cda896b7f928,usr_002541,2021-02-24 15:12:49,STC,128kbps,0,0.1117,944,,cdn-dxb-20,46246512
f6c951f7-3d97-4e90-b698-ab23695772a1,f58d869d-9e25-4a68-b1a4-351ee0dcc0c3,usr_001883,2022-08-14 21:55:08,Ooredoo,320kbps,0,0.0,1619,,cdn-jed-17,35753996
346bb987-8702-4470-a1db-c9a5401649d2,9413b7e6-bdf2-4828-86f2-9b7138651ee9,usr_003697,2021-08-04 16:55:28,Batelco,64kbps,0,0.1197,1851,,cdn-dxb-17,42719368
93c37235-d04b-4430-8bd4-9121215d4ce4,b11875ed-f582-4c67-b7ad-5f5233863235,usr_000276,2020-05-14 07:21:37,Batelco,64kbps,0,0.0,975,,cdn-jed-17,14418682
0404cec2-6e9b-42c4-a6d4-1d98d787c422,267b47fe-e5e1-402d-aa2a-0839e2ec19e0,usr_000697,2019-11-01 19:39:05,Zain,256kbps,0,0.0,2573,timeout,cdn-ruh-07,17104018
2539e98f-7c4b-4539-ac6a-972de84cd43f,357ebbf6-aa60-4ea1-aef8-c8a4cbbd065f,usr_003092,2023-05-13 16:42:46,du,256kbps,0,0.0,2141,,cdn-ruh-17,33227422
bac917d8-115c-4155-89ca-cc23b182d281,73578891-be52-4b22-a455-483bfa10bb7e,usr_004782,2022-07-10 00:32:50,Batelco,128kbps,4,0.0,1369,,cdn-ams-04,25781017
3b779c00-1a88-47d4-8342-5079ccadef75,d5ec6e84-7af9-46d3-854b-e0e6a4be2d17,usr_001362,2020-07-27 22:05:53,Etisalat,320kbps,0,0.0,3887,,cdn-ruh-11,35155607
45c935c8-1fc7-4291-b23e-9904a887da37,a1a8261a-7968-4e9e-8afc-dd48523b400b,usr_004219,2021-10-24 21:45:37,Unknown,320kbps,0,0.0,2121,,cdn-ams-15,41034679
f8aabeea-7ef3-4c13-a2d3-20468f206892,fc5ddc0f-bf78-4d56-8dd2-d6a0e8f0c482,usr_001330,2021-10-17 15:27:32,du,320kbps,0,0.0,1481,,cdn-dxb-02,27778907
19184ae0-9e51-4d0c-a8da-d225008a8436,8e2008a5-caf6-4214-bf65-81a293612539,usr_000864,2020-12-06 07:23:46,Batelco,256kbps,0,0.0637,1974,403_forbidden,cdn-fra-17,23940786
0fe6bb2b-e717-4f7b-b3dc-8c96a1312de6,ca01e182-0e81-4a8a-ac53-e18869043f2f,usr_003974,2024-06-28 11:14:58,Unknown,256kbps,0,0.0,2320,,cdn-dxb-17,41590501
4fa93e15-3b28-478c-92b3-46923a31e50b,eab5a92e-95a9-4b85-9b01-8600d0f7f3e5,usr_001192,2021-09-21 13:00:05,STC,64kbps,4,0.0,628,403_forbidden,cdn-jed-08,7015969
9c20e3da-1503-4866-a466-bb9808320251,03b4b5b6-4bee-4e4b-8bd4-384f0105d18a,usr_003825,2019-09-16 11:50:42,Zain,128kbps,4,0.0,1720,,cdn-dxb-17,26757023
dc638c6d-b26c-42ab-97de-32f9df6ba2b7,606ae9e1-0c11-4b44-8ad6-d28739fdd322,usr_001377,2020-04-11 08:45:45,STC,64kbps,0,0.0024,4518,,cdn-ams-17,16722438
43715db3-4c74-4983-b81a-5c89810bf908,89a49dce-6a51-456c-890e-8a186f47c082,usr_002554,2020-05-11 13:20:37,Mobily,64kbps,3,0.0,1230,connection_reset,cdn-ruh-07,12529826
93dfc04d-5a2d-4f3e-9eb0-a84b3fec9560,fa41635c-d29f-478a-990a-a9c7501189fc,usr_001002,2021-11-28 10:22:07,STC,128kbps,0,0.0,1557,,cdn-dxb-04,23384029
39623ac8-e11f-4a27-b620-d65920ef1dd6,f4a7be95-44fc-4b01-a0b8-ab2a9472c104,usr_001244,2019-09-02 21:57:24,Ooredoo,256kbps,0,0.0,1296,403_forbidden,cdn-ams-13,41129056
6e8e39b3-c337-43c8-a3cd-51ad294d0718,c2c2eae6-656b-438a-8146-7006ac718939,usr_004503,2019-04-19 10:12:25,Etisalat,128kbps,0,0.1041,1076,,cdn-jed-13,27187872
400842b1-c0a8-44d7-a333-0a67768957ad,1fff61e5-3be1-4761-9d6a-1573d1c9d59e,usr_003825,2020-07-18 08:04:20,Mobily,320kbps,0,0.0831,664,timeout,cdn-jed-12,44393340
d8e8337d-a31d-44d1-bc93-91f52f800a97,0ce5bcbe-7fe2-4e54-8daf-ba281608ee40,usr_001351,2022-10-27 23:14:20,du,128kbps,0,0.0,978,,cdn-jed-02,13345300
d85c7b7e-27b9-4473-80f8-41f55f86feb9,d87c7c4d-d3a4-4839-8119-7af75d4390aa,usr_003265,2021-12-30 21:14:43,Batelco,64kbps,0,0.0,959,403_forbidden,cdn-ruh-02,26906190
fc041831-32eb-4a63-9349-1338f578a742,345e3310-cc49-4902-ab3f-92512829864f,usr_003790,2022-05-14 16:42:21,Ooredoo,256kbps,0,0.0,1630,,cdn-ruh-14,21011518
1a551204-8a31-4008-827f-d68557f48122,a8ca48aa-ea4e-4987-ad21-33c502af4964,usr_002791,2022-07-27 18:56:10,Batelco,128kbps,0,0.0,1485,,cdn-fra-20,9649151
9ecaae8a-d82a-4441-9a6e-612376dbe952,86b73e20-29f4-4207-b350-667967cd78f6,usr_004168,2021-02-27 12:58:18,Unknown,256kbps,0,0.0,1486,,cdn-ams-10,36234955
2d09af6c-a457-4186-84d0-5ae9484681f2,74496efc-b02f-407c-bea5-f806b836fcad,usr_001172,2022-05-03 19:21:30,Mobily,256kbps,0,0.0859,2024,,cdn-fra-01,31550661
8de9d0f5-27c1-4b8e-b800-c5a05fb7b87b,fd95bb97-f71f-4f69-8172-232952fcf8b4,usr_002866,2023-05-02 11:09:08,du,320kbps,1,0.1137,-448,dns_failure,cdn-ams-05,13677477
06fb4c96-3236-42e6-a686-d0ed3172d4bb,067fb815-49bb-4e31-b83c-fd9ee65c7ffd,usr_000186,2022-01-12 11:00:51,Zain,64kbps,0,0.037,702,403_forbidden,cdn-fra-02,37734490
9d7e9a0e-a44b-4c63-b4dd-c3a4551279bb,8a449ed8-2cf8-49b6-a8ec-05ffe901ecf3,usr_004767,2024-06-09 08:02:34,Zain,128kbps,0,0.0,-1823,,cdn-jed-05,29743943
4e2ba616-8af0-4446-be74-9d784b057b5b,87b3c7b2-da97-4060-9906-becc17bc12bb,usr_002185,2020-05-20 08:11:20,Unknown,320kbps,0,0.0,-319,,cdn-fra-11,22090769
dca96212-0d6d-497e-b18e-29c1d6a5aa24,2bb81241-5408-4e1a-8abc-93689abc1683,usr_001307,2020-09-21 21:57:46,Unknown,128kbps,0,0.1435,977,dns_failure,cdn-ruh-17,546075
2e14fa16-d516-4f21-8414-98c98d419016,1af8162a-2f95-417a-be9e-f3bf250f2afa,usr_000629,2022-04-10 06:33:53,Mobily,320kbps,0,0.0,2273,dns_failure,cdn-ams-15,40566647
fa5501c2-89cf-4822-aabb-aebb3a1180ab,5995f031-af85-4e46-8904-ea2c381f2be8,usr_000855,2022-04-08 22:37:01,Ooredoo,64kbps,4,0.0,1746,,cdn-dxb-06,39070676
53f9a14f-eebd-4817-bf1b-815a53913f2c,5995f031-af85-4e46-8904-ea2c381f2be8,usr_000855,2022-04-08 22:37:01,du,128kbps,0,0.0,1291,buffer_underrun,cdn-ams-01,48830391
39390dd5-d1b1-4734-aa9d-1eec80b27b2d,3b7f582e-7d6b-47ce-8969-b56ab0031585,usr_001503,2020-12-26 21:46:09,Etisalat,64kbps,0,0.0,1899,403_forbidden,cdn-jed-05,31562312
71e9e23a-732b-4f86-8d15-2e0568c2fc74,da303087-4205-41be-afeb-327796e7208f,usr_002760,2021-10-30 11:38:10,STC,64kbps,0,0.0,776,,cdn-fra-16,21226697
40f2fb23-abd6-4a62-88e1-8af921b947ea,030fba0e-d317-4ffb-b19a-9b06a2d6850a,usr_003629,2020-11-24 11:47:54,Batelco,320kbps,0,0.0,1864,connection_reset,cdn-fra-20,12180134
db094c0a-3c6f-4a46-9d88-ad450ee964ce,8f3080e0-d167-4297-93ee-b65c50ffe024,usr_001636,2021-01-31 22:10:05,Batelco,320kbps,0,0.0,864,,cdn-ams-15,27290649
cbd56425-cbec-4b03-9a05-b0f9df5ff3a2,114074ee-0ba4-4835-a27f-d349d74f947c,usr_003612,2021-11-10 08:20:28,Etisalat,64kbps,4,0.0996,2055,connection_reset,cdn-ams-07,26036018
6954a0cf-4212-45fd-b733-debb9c5b5280,bf7f81f8-3a28-4050-b207-8b494b842b0b,usr_001310,2021-11-29 10:02:38,Ooredoo,128kbps,5,0.0963,2002,buffer_underrun,cdn-ams-02,32097078
35132893-c01f-449b-b04d-9ff8bbeafa54,cd5324f7-740a-4d78-822d-6ab9fe9f0b58,usr_001759,2022-11-16 22:31:41,STC,128kbps,1,0.027,873,,cdn-ruh-10,23915743
73f07a34-e17f-4402-8784-4eba31673dff,7162122a-8858-452e-8b56-2c13c255af26,usr_001405,2019-04-09 20:56:26,Mobily,320kbps,0,0.0,320,,cdn-jed-04,1797339
e2d3fe87-1224-4a66-be53-0f3fa279279b,8e49d0ea-571e-4e60-b6c6-d88b415474af,usr_002072,2019-10-03 21:54:29,Zain,320kbps,0,0.0,1438,timeout,cdn-fra-16,35235050
cb390512-179c-433d-a625-278f40cc2b04,a47f8d51-3365-4dc7-9040-a3d454fe38bd,usr_002258,2022-03-02 21:47:57,Etisalat,64kbps,0,0.1003,3163,connection_reset,cdn-ruh-08,10261590
a2d1123f-7253-41ca-8d08-737323c5ee5b,fba8670b-6d77-489d-9339-6ee6d0ddf333,usr_004794,2022-02-21 20:47:32,Mobily,320kbps,0,0.0,888,buffer_underrun,cdn-fra-07,3766773
acac983c-d2a3-4e26-bf06-9b0e196f6e8f,788066c6-f9e8-46e7-8e2b-cf56476823fc,usr_001371,2022-09-01 23:16:50,Etisalat,320kbps,0,0.0,1745,,cdn-ams-15,43714589
67bfdb13-4b79-4638-9085-684d849e5768,e7adacd5-300e-4909-9318-8a67d7fe67cd,usr_000832,2018-06-01 10:27:09,Ooredoo,64kbps,0,0.0,1192,403_forbidden,cdn-ams-20,26067994
4bf883a2-b953-44b8-a9e2-141079acb97c,c1f53b3d-ad60-4156-b896-3cbe8e1de36a,usr_002239,2021-06-22 19:04:40,Batelco,64kbps,0,0.1122,668,,cdn-dxb-01,15769330
91347b2d-18a4-42e7-a988-eafca6fd37f4,b42acc65-146d-41f1-aa89-5e74892d9d0c,usr_004091,2024-03-28 20:35:41,Batelco,64kbps,0,0.0,1321,,cdn-dxb-05,33132184
231cf25c-d3b8-4706-aa0d-b4650099efa3,a8d5bf94-e2e4-48f2-b488-3af1548c23e0,usr_003863,2020-03-20 01:26:24,Batelco,320kbps,0,0.0,2217,,cdn-dxb-10,9467521
6a5e458b-f8bc-4050-bbac-2fc1d27e9e09,31492547-58cf-4c7d-8dd1-1f387db1fe9b,usr_003734,2024-03-28 10:16:06,Zain,64kbps,5,0.0,2132,,cdn-ruh-09,35672055
8cf3a397-b617-4dc5-9446-c1f88a149791,8ca6caab-1a5c-4b2f-b43a-2f49a402fe7a,usr_002229,2023-02-24 11:19:48,Ooredoo,320kbps,0,0.0,2014,,cdn-dxb-18,8005689
b9eda174-d7ed-42cd-8f39-69b50746d3c4,f91fc931-30f6-4199-9d61-00c81f8bf056,usr_003496,2022-03-25 21:33:54,Ooredoo,64kbps,1,0.0,1329,connection_reset,cdn-jed-12,7154916
fac60e73-62f2-4ecc-98a7-638cc3867437,71a327fb-b4a1-47bf-b02d-9ba13fd8247c,usr_000060,2020-05-23 20:25:50,Etisalat,256kbps,0,0.0729,1771,,cdn-fra-11,23647696
9160657e-762c-419c-8db7-090463d56709,0dc5f6ee-918f-4a0d-b3e2-784643847b8a,usr_003960,2022-04-03 21:54:50,Ooredoo,64kbps,0,0.0,1402,,cdn-ams-14,3103819
2d1ee652-37f6-4c83-8b7b-2855f0ce9a0f,50d42c6a-9374-46ae-8d61-28b2926058a2,usr_001427,2021-05-20 23:26:31,Mobily,64kbps,0,0.0098,2093,timeout,cdn-dxb-04,7436619
68182a62-43df-4d88-ab05-ceb757ebb4de,db344bc9-e504-418f-b223-540bb1b96b71,usr_000268,2021-11-20 20:47:28,Zain,128kbps,1,0.0,1443,,cdn-ruh-15,3166440
e2a87d2b-f6e0-45d1-8a2d-05ef25d624cd,32681468-ebda-4b89-8672-305d54934e87,usr_000899,2021-10-20 20:56:12,STC,64kbps,0,0.0,1747,,cdn-fra-09,34203351
48d94ebb-fa45-4dc5-be35-af091524a741,a7091f3a-f286-432d-a18b-882548b0b943,usr_004207,2020-12-17 23:21:13,Zain,128kbps,0,0.0,574,,cdn-jed-17,36948824
ceec438a-a423-4f4c-b15d-154b06556027,58936e77-2876-40d9-bb1c-481f18c4595e,usr_001878,2022-11-19 21:46:54,Mobily,128kbps,0,0.0701,1826,,cdn-fra-15,11829405
1dc6786d-2552-4086-9d3b-9577fe03d5f5,866859a3-fd43-484c-ab4b-0677bb2190b0,usr_000445,2020-01-08 22:40:06,Ooredoo,128kbps,0,0.0,1489,timeout,cdn-dxb-14,35667536
dc3e6dde-d97a-4c87-852f-374645745b6c,28715df1-a25b-424f-84c8-4f3bbecd6668,usr_002238,2022-11-02 18:59:21,Ooredoo,320kbps,0,0.0,1015,,cdn-dxb-01,6014639
7d02f0d9-05b5-4907-a100-c096e884dd71,8ee48d8d-4390-4e96-8c67-55e3667263aa,usr_004577,2024-06-12 14:29:27,Unknown,256kbps,0,0.0,2994,timeout,cdn-fra-05,21121083
515e04e5-cb42-4876-8692-cd09de47a78b,183c1d8c-6303-42c2-878c-fd46966ae497,usr_003119,2019-12-24 17:23:11,du,128kbps,0,0.1191,1246,buffer_underrun,cdn-dxb-01,29537055
25099374-8a6f-4126-b082-d636b4ca00c0,33d1edc0-e27b-4cec-9778-a0f2f200023d,usr_002584,2020-07-16 19:00:34,du,256kbps,0,0.1434,2344,dns_failure,cdn-jed-13,21560344
426fc5c9-eabc-4b99-b290-6b920a95fa6d,2034a28a-1fed-41b4-82a9-06cbdade21ae,usr_003404,2021-09-13 21:35:10,Etisalat,64kbps,1,0.0411,2371,,cdn-fra-20,16066951
3e0920b1-0ac3-4ddc-9d05-85610f3606e4,29a8a9ec-857c-403a-8c5c-facdf8ca15c9,usr_000099,2020-09-22 18:29:40,du,128kbps,0,0.0,2024,,cdn-dxb-04,47187635
ba81be7a-853d-46a5-93d5-2620f399a812,29f6fe0d-0a51-4ca4-a370-315b3acf5322,usr_001295,2020-06-30 20:53:26,Ooredoo,128kbps,0,0.0,710,dns_failure,cdn-ruh-06,12824646
f4128d47-1202-412b-b1ad-3d6aceede561,71e091e7-0cfe-4c85-9122-6487efed5640,usr_001092,2021-05-09 18:37:01,Ooredoo,320kbps,0,0.0,2721,buffer_underrun,cdn-ams-16,8844142
3ea5deac-acb5-4328-a7b5-694bccc283ed,e0d62c90-b6c6-4e2a-b357-d6d474332226,usr_004695,2020-10-22 10:18:30,Mobily,128kbps,2,0.1396,1904,timeout,cdn-dxb-12,16837134
61224236-34e5-4342-ada3-14bdec65ce69,67b44965-1bfc-43a4-9e37-dac491fa0ac5,usr_004728,2018-04-30 22:40:59,Etisalat,256kbps,1,0.0,1327,,cdn-ams-12,12675299
8c247071-1311-441d-8dfb-ae320019fbb9,d763c1d6-1320-4a73-8f0c-847e410ee275,usr_000149,2018-04-16 17:04:16,Unknown,64kbps,0,0.0,950,,cdn-ruh-08,27467404
7256efcd-0cf6-4abd-a4fe-0940c035e4e0,2253089b-d738-413c-aec0-38969e220809,usr_004568,2019-03-30 08:21:43,Zain,320kbps,1,0.104,733,buffer_underrun,cdn-ruh-16,4699504
3bf3fcad-e8ce-43e1-8d2e-769e2162453d,9e66b5c3-9caf-4ede-b8f3-06559135f0a5,usr_002843,2020-11-12 06:00:28,Zain,64kbps,0,0.0484,2550,,cdn-ams-17,38973414
ef4f0ba1-2728-4917-aeca-f774ab98c7c9,9e66b5c3-9caf-4ede-b8f3-06559135f0a5,usr_002843,2020-11-12 06:00:28,du,256kbps,2,0.0836,617,,cdn-ruh-11,38547898
45912869-0fa7-48e1-91d0-0ebb475f8bb1,40900468-8432-4476-a6d0-e8f54b154498,usr_000107,2021-09-22 23:01:58,STC,128kbps,0,0.0,188,,cdn-jed-03,41411699
9a96e899-fb6a-4e66-bf0c-96ee8f5d8d95,0ca32def-9f08-48e5-aaaa-21e6ac837fde,usr_003538,2020-07-15 18:36:21,Batelco,64kbps,0,0.0,1933,dns_failure,cdn-fra-03,45200807
d095f7d9-6e7b-4b37-88bb-3ff87b3e1599,7ef0753e-44f1-4a29-8777-d6186134e016,usr_001109,2021-02-03 22:00:42,STC,256kbps,0,0.0,1851,403_forbidden,cdn-fra-07,15360890
4fd8f691-3ba9-4bfb-9c71-862834dd8ac2,d9033c66-2dea-4145-b47c-eb834e006f31,usr_003265,2023-03-26 18:31:13,du,320kbps,0,0.0,1985,403_forbidden,cdn-fra-20,16755309
abe696c8-c21d-4f37-96b1-278e435bce9d,123ace3b-2870-4b43-b43f-91b1cbd0533d,usr_004719,2021-09-02 19:43:18,Batelco,320kbps,0,0.074,663,,cdn-fra-06,1344194
2a62ce2b-5eb8-41e7-9b98-2a2ea2c4e363,e8ccbdc5-e2c1-40d2-9a46-702ae61c321f,usr_000956,2024-04-02 12:13:26,Etisalat,320kbps,0,0.0,2788,,cdn-dxb-14,30431315
3edadd12-e281-440d-aeab-03473f3eba9e,8955b9f7-91b6-44cb-9e19-e4833cdd658b,usr_002229,2022-05-25 19:58:39,Zain,256kbps,0,0.1351,1683,buffer_underrun,cdn-jed-07,2931973
b6e01f6c-0d3b-4139-9f0d-3222ca15665e,cc71f5fe-98de-422d-bec1-57e149953b94,usr_004670,2022-05-18 05:17:07,Batelco,320kbps,0,0.0,2225,connection_reset,cdn-ruh-08,14803317
d05d0a59-b5bc-4f69-9c03-2e3fa099a987,b87315c6-237e-4b61-b0d6-b81271a70a66,usr_001933,2020-11-21 08:06:01,Batelco,64kbps,5,0.1442,1760,,cdn-ams-19,28938214
27ef6560-1bcd-4fe6-9f8f-6fde0a1720dc,ee887ed2-29d2-413f-a35a-461d67dd4358,usr_004568,2020-12-21 06:08:12,STC,320kbps,2,0.0,1153,,cdn-fra-05,45327325
a5c264d8-aa01-43a4-8aee-61d20d5f0161,82f26f6b-ed4a-4ccd-94ed-ddda92a2e056,usr_003843,2023-09-20 17:20:01,Mobily,320kbps,4,0.0,1712,,cdn-ams-01,20644007
e10d5e5e-36ea-402d-b7bd-8fdeea72a7bd,54807a8f-7e34-4483-8569-51ff14682267,usr_002866,2022-08-01 15:41:59,Unknown,128kbps,0,0.0,1500,timeout,cdn-ruh-08,22788756
